city,state,street_number,street_name,scientific_name,common_name,height_range,width,diameter_breast_height_range,scientific_name_old,common_name_old,address,height_binned_m,diameter_breast_height_binned,diameter_breast_height_binned_cm,nonmatch,word_count_name,genus_only,native,latitude,longitude
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,11 to 15 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,11 to 15 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,6 to 10 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Prunus yedoensis,Yoshino cherry,11 to 15 ft,11 to 15,11 to 15 in,Prunus x yedoensis,Yoshino Cherry,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Tilia cordata,Little leaf linden,6 to 10 ft,11 to 15,11 to 15 in,Tilia cordata,Little Leaf Linden,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,6 to 10 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,6 to 10 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,11 to 15 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,11 to 15 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,11 to 15 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,11 to 15 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,6 to 10 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,6 to 10 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,6 to 10 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,11 to 15 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,11 to 15 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,11 to 15 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RIVERFRONT,Ulmus parvifolia,Lacebark elm,6 to 10 ft,11 to 15,11 to 15 in,Ulmus parvifolia,Lacebark Elm,nan Riverfront,,11 to 15 in,,False,2,no,FALSE,36.1620574,-86.7737296
Nashville,Tennessee,,RUSSELL ST,Liquidambar styraciflua,Sweetgum,16 to 20 ft,11 to 15,11 to 15 in,Liquidambar styraciflua cv.,Sweetgum,nan Russell St,,11 to 15 in,,False,2,no,TRUE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,16 to 20 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,16 to 20 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,16 to 20 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,16 to 20 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,16 to 20 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,16 to 20 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,21 to 25 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,16 to 20 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,16 to 20 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,16 to 20 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,11 to 15 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,16 to 20 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,16 to 20 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,RUSSELL ST,Platanus hispanica,London planetree,16 to 20 ft,11 to 15,11 to 15 in,Platanus x hispanica,London Planetree,nan Russell St,,11 to 15 in,,False,2,no,FALSE,36.1683459,-86.7706302
Nashville,Tennessee,,STATE CAPITOL,Quercus phellos,Willow oak,16 to 20 ft,11 to 15,11 to 15 in,Quercus phellos,Willow Oak,nan State Capitol,,11 to 15 in,,False,2,no,TRUE,36.157992,-86.794404
Nashville,Tennessee,,STATE CAPITOL,Quercus phellos,Willow oak,11 to 15 ft,11 to 15,11 to 15 in,Quercus phellos,Willow Oak,nan State Capitol,,11 to 15 in,,False,2,no,TRUE,36.157992,-86.794404
Nashville,Tennessee,,STATE CAPITOL,Quercus rubra,Northern red oak,16 to 20 ft,11 to 15,11 to 15 in,Quercus rubra,Northern Red Oak,nan State Capitol,,11 to 15 in,,False,2,no,TRUE,36.157992,-86.794404
Nashville,Tennessee,,STATE CAPITOL,Quercus rubra,Northern red oak,11 to 15 ft,11 to 15,11 to 15 in,Quercus rubra,Northern Red Oak,nan State Capitol,,11 to 15 in,,False,2,no,TRUE,36.157992,-86.794404
Nashville,Tennessee,,STATE CAPITOL,Zelkova serrata,Japanese zelkova,26 to 30 ft,11 to 15,11 to 15 in,Zelkova serrata,Japanese Zelkova,nan State Capitol,,11 to 15 in,,False,2,no,FALSE,36.157992,-86.794404
Nashville,Tennessee,,STATE CAPITOL,Zelkova serrata,Japanese zelkova,6 to 10 ft,11 to 15,11 to 15 in,Zelkova serrata,Japanese Zelkova,nan State Capitol,,11 to 15 in,,False,2,no,FALSE,36.157992,-86.794404
Nashville,Tennessee,,STATE CAPITOL,Zelkova serrata,Japanese zelkova,11 to 15 ft,11 to 15,11 to 15 in,Zelkova serrata,Japanese Zelkova,nan State Capitol,,11 to 15 in,,False,2,no,FALSE,36.157992,-86.794404
Nashville,Tennessee,,STATE CAPITOL,Zelkova serrata,Japanese zelkova,11 to 15 ft,11 to 15,11 to 15 in,Zelkova serrata,Japanese Zelkova,nan State Capitol,,11 to 15 in,,False,2,no,FALSE,36.157992,-86.794404
Nashville,Tennessee,,STATE CAPITOL,Zelkova serrata,Japanese zelkova,16 to 20 ft,11 to 15,11 to 15 in,Zelkova serrata,Japanese Zelkova,nan State Capitol,,11 to 15 in,,False,2,no,FALSE,36.157992,-86.794404
Nashville,Tennessee,,STATE CAPITOL,Zelkova serrata,Japanese zelkova,11 to 15 ft,11 to 15,11 to 15 in,Zelkova serrata,Japanese Zelkova,nan State Capitol,,11 to 15 in,,False,2,no,FALSE,36.157992,-86.794404
Nashville,Tennessee,,STATE CAPITOL,Zelkova serrata,Japanese zelkova,11 to 15 ft,11 to 15,11 to 15 in,Zelkova serrata,Japanese Zelkova,nan State Capitol,,11 to 15 in,,False,2,no,FALSE,36.157992,-86.794404
Nashville,Tennessee,,STATE CAPITOL,Zelkova serrata,Japanese zelkova,11 to 15 ft,11 to 15,11 to 15 in,Zelkova serrata,Japanese Zelkova,nan State Capitol,,11 to 15 in,,False,2,no,FALSE,36.157992,-86.794404
Nashville,Tennessee,,TITANS WY,Betula nigra,River birch,11 to 15 ft,11 to 15,11 to 15 in,Betula nigra,River Birch,nan Titans Wy,,11 to 15 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Betula nigra,River birch,21 to 25 ft,11 to 15,11 to 15 in,Betula nigra,River Birch,nan Titans Wy,,11 to 15 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Platanus hispanica,London planetree,16 to 20 ft,16 to 20,16 to 20 in,Platanus x hispanica,London Planetree,nan Titans Wy,,16 to 20 in,,False,2,no,FALSE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Platanus hispanica,London planetree,16 to 20 ft,16 to 20,16 to 20 in,Platanus x hispanica,London Planetree,nan Titans Wy,,16 to 20 in,,False,2,no,FALSE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Betula nigra,River birch,16 to 20 ft,11 to 15,11 to 15 in,Betula nigra,River Birch,nan Titans Wy,,11 to 15 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Betula nigra,River birch,16 to 20 ft,11 to 15,11 to 15 in,Betula nigra,River Birch,nan Titans Wy,,11 to 15 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Betula nigra,River birch,11 to 15 ft,11 to 15,11 to 15 in,Betula nigra,River Birch,nan Titans Wy,,11 to 15 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Betula nigra,River birch,16 to 20 ft,11 to 15,11 to 15 in,Betula nigra,River Birch,nan Titans Wy,,11 to 15 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Betula nigra,River birch,11 to 15 ft,11 to 15,11 to 15 in,Betula nigra,River Birch,nan Titans Wy,,11 to 15 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Betula nigra,River birch,11 to 15 ft,11 to 15,11 to 15 in,Betula nigra,River Birch,nan Titans Wy,,11 to 15 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Betula nigra,River birch,16 to 20 ft,11 to 15,11 to 15 in,Betula nigra,River Birch,nan Titans Wy,,11 to 15 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Betula nigra,River birch,16 to 20 ft,11 to 15,11 to 15 in,Betula nigra,River Birch,nan Titans Wy,,11 to 15 in,,False,2,no,TRUE,36.1654234,-86.7733977
Nashville,Tennessee,,TITANS WY,Betula nigra,River birch,16 to 20 ft,11 to 15,11 to 15 in,Betula nigra,River Birch,nan Titans Wy,,11 to 15 in,,False,2,no,TRUE,36.1654234,-86.7733977
